course_id,course_title,university,department,difficulty,rating,num_subscribers,num_reviews,num_lectures,content_duration,is_paid,price,description
773502,Financial Accounting Part 2 - Passing The Class,Harvard University,Business & Finance,Beginner,4.0,15,4,36,4.5 hours,True,20.0,A comprehensive beginner level course on Financial Accounting Part 2 - Passing The Class. Includes 36 lectures spanning 4.5 hours of content. Trusted by 15 students worldwide.
262818,Simple Options Trading System,Johns Hopkins University,Business & Finance,Intermediate,3.9,104,2,16,1.5 hours,True,35.0,A comprehensive intermediate level course on Simple Options Trading System. Includes 16 lectures spanning 1.5 hours of content. Trusted by 104 students worldwide.
255046,Investments and Financial Markets,Cornell University,Business & Finance,Beginner,3.9,71,3,19,1.5 hours,True,40.0,A comprehensive beginner level course on Investments and Financial Markets. Includes 19 lectures spanning 1.5 hours of content. Trusted by 71 students worldwide.
295909,Legal Accounting,UC Berkeley,Business & Finance,All Levels,4.3,26,6,49,4 hours,True,110.0,A comprehensive all levels level course on Legal Accounting. Includes 49 lectures spanning 4 hours of content. Trusted by 26 students worldwide.
1153876,"Term Loan Appraisal for bankers, credit analysts",UCLA,Business & Finance,Beginner,4.1,11,2,28,6.5 hours,True,20.0,"A comprehensive beginner level course on Term Loan Appraisal for bankers, credit analysts. Includes 28 lectures spanning 6.5 hours of content. Trusted by 11 students worldwide."
83736,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,University of Washington,Business & Finance,Beginner,3.8,1294,7,58,5.5 hours,True,20.0,"A comprehensive beginner level course on Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping. Includes 58 lectures spanning 5.5 hours of content. Trusted by 1,294 students worldwide."
75182,Trade Show Samurai,University of Washington,Business & Finance,All Levels,3.9,32,7,7,31 mins,True,95.0,A comprehensive all levels level course on Trade Show Samurai. Includes 7 lectures spanning 31 mins of content. Trusted by 32 students worldwide.
236070,Forex Harmonic Trading- With Multiple Forex Chart Examples,University of Washington,Business & Finance,All Levels,3.6,313,16,25,2.5 hours,True,135.0,A comprehensive all levels level course on Forex Harmonic Trading- With Multiple Forex Chart Examples. Includes 25 lectures spanning 2.5 hours of content. Trusted by 313 students worldwide.
788796,The Cost of Capital: The Key To Attract Venture Capitalists,Georgia Tech,Business & Finance,All Levels,3.8,635,4,6,41 mins,True,50.0,A comprehensive all levels level course on The Cost of Capital: The Key To Attract Venture Capitalists. Includes 6 lectures spanning 41 mins of content. Trusted by 635 students worldwide.
508796,Accounting for School Students,Harvard University,Business & Finance,All Levels,3.8,1311,2,12,1.5 hours,True,30.0,"A comprehensive all levels level course on Accounting for School Students. Includes 12 lectures spanning 1.5 hours of content. Trusted by 1,311 students worldwide."
739910,Learn To Trade The Forex Naked Price Action Acapulco Trade,Harvard University,Business & Finance,Intermediate,3.5,288,9,13,1 hour,True,70.0,A comprehensive intermediate level course on Learn To Trade The Forex Naked Price Action Acapulco Trade. Includes 13 lectures spanning 1 hour of content. Trusted by 288 students worldwide.
725872,Certificate in MYOB AccountRight Premier 2017 Course,Carnegie Mellon University,Business & Finance,All Levels,3.9,97,18,29,3 hours,True,200.0,A comprehensive all levels level course on Certificate in MYOB AccountRight Premier 2017 Course. Includes 29 lectures spanning 3 hours of content. Trusted by 97 students worldwide.
894336,Master The Psychology of Forex & Binary Options Trading,University of Pennsylvania,Business & Finance,Intermediate,4.3,53,16,7,1 hour,True,20.0,A comprehensive intermediate level course on Master The Psychology of Forex & Binary Options Trading. Includes 7 lectures spanning 1 hour of content. Trusted by 53 students worldwide.
334820,Learn to Pick the Right Stock Broker Account,Duke University,Business & Finance,Beginner,3.5,1102,3,14,34 mins,True,40.0,"A comprehensive beginner level course on Learn to Pick the Right Stock Broker Account. Includes 14 lectures spanning 34 mins of content. Trusted by 1,102 students worldwide."
619786,Profit During Crashing Markets: A Step-by-Step Guide,University of Oxford,Business & Finance,All Levels,4.1,57,11,18,1 hour,True,195.0,A comprehensive all levels level course on Profit During Crashing Markets: A Step-by-Step Guide. Includes 18 lectures spanning 1 hour of content. Trusted by 57 students worldwide.
179820,Introduction to Futures & Options,Carnegie Mellon University,Business & Finance,All Levels,3.6,694,35,27,4.5 hours,True,50.0,A comprehensive all levels level course on Introduction to Futures & Options. Includes 27 lectures spanning 4.5 hours of content. Trusted by 694 students worldwide.
322332,Learn To Invest In 7 Steps,Johns Hopkins University,Business & Finance,Beginner,3.8,137,14,21,3 hours,True,50.0,A comprehensive beginner level course on Learn To Invest In 7 Steps. Includes 21 lectures spanning 3 hours of content. Trusted by 137 students worldwide.
597424,Sell like a Pro: Insider Secrets of Successful Selling!,UCLA,Business & Finance,All Levels,3.8,12,1,25,2.5 hours,True,115.0,A comprehensive all levels level course on Sell like a Pro: Insider Secrets of Successful Selling!. Includes 25 lectures spanning 2.5 hours of content. Trusted by 12 students worldwide.
1089610,3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,Harvard University,Business & Finance,All Levels,3.8,18,0,6,1.5 hours,True,20.0,A comprehensive all levels level course on 3 Little Pigs: A Multiple Timeframe Forex Trading Strategy. Includes 6 lectures spanning 1.5 hours of content. Trusted by 18 students worldwide.
166842,6. Annuities Due and Deferred,Stanford University,Business & Finance,All Levels,4.8,170,0,16,1.5 hours,True,20.0,A comprehensive all levels level course on 6. Annuities Due and Deferred. Includes 16 lectures spanning 1.5 hours of content. Trusted by 170 students worldwide.
408232,CFA® Level 1 2014 – Quantitative Methods,Columbia University,Business & Finance,All Levels,4.2,119,0,27,5 hours,True,50.0,A comprehensive all levels level course on CFA® Level 1 2014 – Quantitative Methods. Includes 27 lectures spanning 5 hours of content. Trusted by 119 students worldwide.
249376,IFRIC 13-Customer Loyalty Programmes (Revenue),Johns Hopkins University,Business & Finance,All Levels,3.8,2058,22,6,36 mins,False,0.0,"A comprehensive all levels level course on IFRIC 13-Customer Loyalty Programmes (Revenue). Includes 6 lectures spanning 36 mins of content. Trusted by 2,058 students worldwide."
231256,FOREX Currency Trading For Beginners,Cornell University,Business & Finance,Beginner,3.9,35,2,28,4 hours,True,25.0,A comprehensive beginner level course on FOREX Currency Trading For Beginners. Includes 28 lectures spanning 4 hours of content. Trusted by 35 students worldwide.
479496,Basic Technical Analysis,Carnegie Mellon University,Business & Finance,Beginner,3.8,40,1,27,2.5 hours,True,50.0,A comprehensive beginner level course on Basic Technical Analysis. Includes 27 lectures spanning 2.5 hours of content. Trusted by 40 students worldwide.
944534,Forex:Trade Management & Psychology,Columbia University,Business & Finance,Intermediate,3.6,13,0,19,2 hours,True,150.0,A comprehensive intermediate level course on Forex:Trade Management & Psychology. Includes 19 lectures spanning 2 hours of content. Trusted by 13 students worldwide.
1153854,"Working Capital assessment for bankers, credit analysts",Stanford University,Business & Finance,Beginner,3.6,4,0,29,7 hours,True,20.0,"A comprehensive beginner level course on Working Capital assessment for bankers, credit analysts. Includes 29 lectures spanning 7 hours of content. Trusted by 4 students worldwide."
74028,"CFA Level I Workshop 6: Alternatives, PM and Economics",Columbia University,Business & Finance,All Levels,3.9,71,1,5,1 hour,True,20.0,"A comprehensive all levels level course on CFA Level I Workshop 6: Alternatives, PM and Economics. Includes 5 lectures spanning 1 hour of content. Trusted by 71 students worldwide."
73962,CFA Level I Workshop 3: Financial Reporting & Analysis II,Duke University,Business & Finance,All Levels,3.6,71,1,5,1 hour,True,20.0,A comprehensive all levels level course on CFA Level I Workshop 3: Financial Reporting & Analysis II. Includes 5 lectures spanning 1 hour of content. Trusted by 71 students worldwide.
1156530,How to trade in the Forex market,University of Oxford,Business & Finance,Intermediate,3.6,6,0,39,2.5 hours,True,200.0,A comprehensive intermediate level course on How to trade in the Forex market. Includes 39 lectures spanning 2.5 hours of content. Trusted by 6 students worldwide.
1097288,Bookkeeping Practicals with Software,Johns Hopkins University,Business & Finance,Intermediate,4.3,1,0,130,31.5 hours,True,35.0,A comprehensive intermediate level course on Bookkeeping Practicals with Software. Includes 130 lectures spanning 31.5 hours of content. Trusted by 1 students worldwide.
614668,8 Steps To Achieve Financial Freedom And Escape Debt,Harvard University,Business & Finance,Beginner,4.5,5,0,48,5.5 hours,True,40.0,A comprehensive beginner level course on 8 Steps To Achieve Financial Freedom And Escape Debt. Includes 48 lectures spanning 5.5 hours of content. Trusted by 5 students worldwide.
1082352,Trading Basics in 30 minutes,University of Oxford,Business & Finance,Beginner,4.0,1,0,6,32 mins,True,50.0,A comprehensive beginner level course on Trading Basics in 30 minutes. Includes 6 lectures spanning 32 mins of content. Trusted by 1 students worldwide.
625670,Technical Charting,Columbia University,Business & Finance,Intermediate,3.9,4,1,6,1 hour,True,20.0,A comprehensive intermediate level course on Technical Charting. Includes 6 lectures spanning 1 hour of content. Trusted by 4 students worldwide.
35409,Profits Turbo,University of Toronto,Business & Finance,Intermediate,3.6,10,0,7,5.5 hours,True,20.0,A comprehensive intermediate level course on Profits Turbo. Includes 7 lectures spanning 5.5 hours of content. Trusted by 10 students worldwide.
250902,Nest Egg Investing,Harvard University,Business & Finance,Beginner,4.0,6,0,12,2 hours,True,45.0,A comprehensive beginner level course on Nest Egg Investing. Includes 12 lectures spanning 2 hours of content. Trusted by 6 students worldwide.
1010988,Economics for beginners - Various Concepts,Carnegie Mellon University,Business & Finance,Beginner,4.8,2,0,34,2.5 hours,True,25.0,A comprehensive beginner level course on Economics for beginners - Various Concepts. Includes 34 lectures spanning 2.5 hours of content. Trusted by 2 students worldwide.
855816,Investing in Stocks & Shares,Stanford University,Business & Finance,Beginner,4.2,2,0,24,2 hours,True,20.0,A comprehensive beginner level course on Investing in Stocks & Shares. Includes 24 lectures spanning 2 hours of content. Trusted by 2 students worldwide.
813360,Learn Financial Modeling from Scratch - Part 2,Harvard University,Business & Finance,All Levels,4.2,2,1,27,3.5 hours,True,50.0,A comprehensive all levels level course on Learn Financial Modeling from Scratch - Part 2. Includes 27 lectures spanning 3.5 hours of content. Trusted by 2 students worldwide.
813516,Learn Financial Modeling from Scratch - Part 3,Harvard University,Business & Finance,All Levels,4.8,2,0,22,2 hours,True,50.0,A comprehensive all levels level course on Learn Financial Modeling from Scratch - Part 3. Includes 22 lectures spanning 2 hours of content. Trusted by 2 students worldwide.
302484,A Practical Guide to Wealth Creation,Stanford University,Business & Finance,All Levels,4.6,6,0,7,1 hour,True,35.0,A comprehensive all levels level course on A Practical Guide to Wealth Creation. Includes 7 lectures spanning 1 hour of content. Trusted by 6 students worldwide.
861764,"'Geometry Of Chance strategy of defeating the roulette.""",NYU,Business & Finance,Intermediate,4.5,2,1,10,1.5 hours,True,30.0,"A comprehensive intermediate level course on 'Geometry Of Chance strategy of defeating the roulette."". Includes 10 lectures spanning 1.5 hours of content. Trusted by 2 students worldwide."
765238,Trading Algorítmico en Forex: Crea tu primer Robot de Forex!,Columbia University,Business & Finance,All Levels,4.2,206,39,39,6.5 hours,True,170.0,A comprehensive all levels level course on Trading Algorítmico en Forex: Crea tu primer Robot de Forex!. Includes 39 lectures spanning 6.5 hours of content. Trusted by 206 students worldwide.
